    Customer ID,Age,,Income,Household Size,,,Store ID,Order ID,Total Bill,,,,Date,,,Distance to Store,City Population,City GDP,Order Frequency,Average Monthly Sales
999295,32,,126199,1,,,155,48294987,25.44,,,,21-11-2024,,,21.9,1547000,1.1,3,116714
138254,57,,20831,2,,,347,77401213,326.55,,,,19-09-2024,,,5.1,8419000,0.5,10,143490
741214,32,,119473,4,,,141,24411800,113.02,,,,27-08-2024,,,9.6,2716000,1.5,3,66806
194534,29,,46719,2,,,172,52778689,349.93,,,,03-05-2024,,,8.1,950000,0.6,3,128279
710470,30,,85427,1,,,114,55677169,28.47,,,,17-12-2024,,,6.4,2325500,1.5,2,116399
358436,34,,126195,3,,,177,75893893,331.46,,,,17-11-2024,,,45.7,1547000,0.5,3,156391
774521,41,,56746,5,,,137,26519110,303.62,,,,17-09-2024,,,2.8,1584000,0.8,6,66587
31892,66,,40294,1,,,35,77820756,395.67,,,,08-11-2024,,,48.6,8419000,0.6,10,126789
546893,31,,21408,6,,,145,93590494,255.85,,,,16-02-2024,,,12.1,2716000,0.7,5,128334
983842,30,,94233,4,,,495,60720879,18.7,,,,05-01-2025,,,3.2,8419000,1.5,2,92856
885086,41,,65127,2,,,82,87206865,32.45,,,,28-11-2024,,,35.9,2716000,0.8,4,68361
264880,50,,100519,5,,,34,45669036,331.51,,,,29-05-2024,,,17,1680000,0.7,2,108496
22839,62,,135657,6,,,242,49622925,16.6,,,,04-12-2024,,,10.9,1584000,0.7,5,75200
896045,28,,62732,2,,,39,77879905,433.47,,,,01-09-2024,,,41.1,1584000,0.5,9,163130
950406,27,,69454,3,,,179,74865752,21.85,,,,26-06-2024,,,23.8,1584000,1.1,1,173819
996267,52,,92680,6,,,348,2568589,85.72,,,,07-11-2024,,,3.3,3971000,0.5,5,119934
876099,24,,59421,3,,,56,84549391,273.33,,,,27-10-2024,,,1.4,8419000,0.8,10,98117
172332,23,,93518,5,,,104,45178619,339.5,,,,01-04-2024,,,9.7,2716000,0.7,4,128829
115679,35,,67385,3,,,307,51855040,194.64,,,,14-03-2024,,,29.2,2325500,0.7,5,145003
345228,36,,36150,4,,,158,63790158,194.8,,,,13-09-2024,,,5.2,1584000,1.1,2,101833
592968,46,,87808,3,,,428,27491980,228.82,,,,10-04-2024,,,7,1343000,0.8,2,59478
848384,68,,120488,4,,,241,44471036,230.97,,,,23-04-2024,,,41,2716000,0.4,2,159611
431132,37,,125314,3,,,222,86723149,375.63,,,,08-04-2024,,,20.6,1424000,0.7,3,107533
204597,66,,89137,6,,,287,67643772,74,,,,07-10-2024,,,25,1680000,0.8,2,182333
622699,28,,97783,2,,,301,60941467,464.37,,,,16-02-2024,,,29.3,1584000,0.7,1,142906
791705,43,,92545,1,,,164,52243823,464.25,,,,06-07-2024,,,35.1,2716000,0.9,2,79392
886607,50,,134856,3,,,327,49893415,377.38,,,,20-10-2024,,,40.5,2325500,0.8,2,146044
15091,70,,130649,5,,,229,46489640,170.12,,,,13-03-2024,,,8.7,2325500,0.6,10,122521
846568,25,,80736,6,,,43,41262991,60.01,,,,21-01-2025,,,4.6,1547000,0.6,2,172327
633340,20,,71597,1,,,450,94268207,107.29,,,,27-04-2024,,,47.5,1584000,0.9,3,77380
473687,63,,30045,1,,,231,36331115,158.6,,,,28-06-2024,,,1.6,1680000,0.8,2,171265
546238,33,,77938,5,,,437,38907871,439.98,,,,08-09-2024,,,36.3,3971000,0.5,9,136386
797594,56,,93962,6,,,140,33903838,192.56,,,,21-10-2024,,,37.8,1584000,1.1,9,68917
435587,48,,30465,6,,,73,2353593,179.65,,,,13-10-2024,,,25.4,1547000,0.6,1,145850
600150,38,,63225,3,,,255,42941276,472.08,,,,09-08-2024,,,4.6,2325500,0.5,1,53139
949698,57,,145745,3,,,246,96927226,174.28,,,,18-12-2024,,,18.2,950000,0.7,1,160274
566438,40,,127693,6,,,340,45211484,98.79,,,,28-07-2024,,,2.4,8419000,0.8,2,123467
681657,18,,141407,3,,,368,79367891,100.66,,,,13-05-2024,,,9.2,1680000,0.4,8,143094
701300,62,,68026,1,,,77,2385064,302.25,,,,27-06-2024,,,8.8,1424000,0.8,6,126157
329484,36,,146460,6,,,164,50801019,313.89,,,,10-01-2025,,,8.1,1547000,0.7,9,90916
657456,48,,38616,3,,,238,34018394,275.07,,,,08-07-2024,,,32.9,950000,0.8,2,61551
298674,20,,126266,2,,,106,44622260,40.67,,,,19-09-2024,,,10.4,1680000,0.8,3,132247
869617,29,,38616,6,,,143,11215393,232.64,,,,20-10-2024,,,3.4,8419000,1.1,2,161265
446428,49,,59446,2,,,155,73432135,440.47,,,,16-12-2024,,,44.3,1547000,0.6,9,66964
465307,38,,62201,3,,,25,61197005,422.67,,,,14-11-2024,,,37.1,1547000,1.5,1,119675
500005,32,,87716,5,,,421,50069777,339.65,,,,21-08-2024,,,9.2,1424000,0.8,8,82752
968045,61,,91937,4,,,259,9021565,19.06,,,,27-11-2024,,,1.1,2716000,0.7,5,54407
768798,56,,120387,3,,,73,74785595,81.6,,,,17-06-2024,,,1.5,8419000,0.7,2,191371
901838,56,,48381,3,,,495,40005315,232.92,,,,01-12-2024,,,7.1,1424000,0.8,5,131127
680472,69,,103037,5,,,403,8839582,228.55,,,,10-06-2024,,,26.5,1547000,0.7,1,126448
855356,67,,143061,3,,,290,64163117,251.48,,,,01-06-2024,,,20.4,1547000,0.8,9,141188
952996,32,,87395,3,,,347,97071857,163.63,,,,30-10-2024,,,1.7,1547000,0.6,10,146746
46862,26,,126606,6,,,296,66370136,422.3,,,,09-05-2024,,,14.1,1547000,0.7,3,128951
9590,37,,108747,3,,,193,41304415,66.96,,,,09-07-2024,,,6.7,1680000,0.7,3,56765
589509,24,,127570,2,,,345,71332046,175.98,,,,25-04-2024,,,10.3,1547000,0.5,1,109059
141200,49,,67063,1,,,65,27031832,298.35,,,,04-11-2024,,,24.6,1343000,0.5,2,197376
834611,28,,59273,6,,,382,60834064,23.01,,,,30-12-2024,,,8.4,1343000,0.4,6,90580
493509,58,,120624,3,,,471,3411617,266.36,,,,11-04-2024,,,7.3,1584000,0.8,3,184746
787477,26,,53408,3,,,75,46251628,107.15,,,,25-10-2024,,,14.4,2325500,0.7,2,183883
590875,59,,111309,5,,,97,91038950,209.18,,,,10-12-2024,,,13.6,950000,0.9,3,70843
838896,57,,117891,6,,,317,84198923,255.13,,,,13-08-2024,,,22.9,2716000,0.5,4,173453
762983,70,,121767,3,,,189,12639438,279.89,,,,26-02-2024,,,3.8,3971000,0.7,3,156856
953600,61,,124431,6,,,65,16840473,286.39,,,,22-11-2024,,,3.1,2325500,0.7,6,181300
123677,58,,86269,6,,,308,123082,492.65,,,,11-04-2024,,,47,1547000,1.1,3,198350
434404,22,,102741,4,,,233,84915733,95.8,,,,17-08-2024,,,44.7,2325500,0.5,1,67961
346997,70,,141066,2,,,290,33910605,468.31,,,,17-10-2024,,,34.5,2325500,0.7,3,190036
460035,38,,127139,6,,,475,15955030,50.32,,,,28-10-2024,,,45.8,1343000,0.8,4,71307
878822,20,,61470,6,,,230,39039050,422.7,,,,14-12-2024,,,8.8,950000,0.7,8,102752
518547,44,,116427,6,,,384,41981867,31.68,,,,04-03-2024,,,45.3,1424000,0.8,2,85684
96800,38,,40498,2,,,360,72345528,85.58,,,,08-05-2024,,,29.3,8419000,0.5,3,132622
474266,30,,129712,6,,,487,99546176,467.18,,,,08-11-2024,,,3,2716000,0.7,2,110089
572211,64,,90518,1,,,325,42229354,193.63,,,,02-05-2024,,,4.3,2325500,0.7,8,188773
214041,51,,84564,3,,,25,68070487,26.17,,,,24-11-2024,,,39.4,1547000,0.5,2,63017
219108,24,,94645,3,,,117,19854255,381.77,,,,17-03-2024,,,27.5,1547000,0.7,1,113156
352719,58,,98491,2,,,175,79608355,79.22,,,,17-03-2024,,,13.5,950000,0.7,2,116173
543044,41,,40331,6,,,493,63521063,167.39,,,,12-07-2024,,,8.4,2716000,0.9,3,96106
483046,56,,93945,3,,,326,7135902,112.14,,,,20-09-2024,,,8.5,1424000,0.8,5,115636
831521,36,,61562,6,,,174,31784167,350.68,,,,05-01-2025,,,21.9,1343000,0.7,10,105060
657537,30,,146109,3,,,208,45057221,292.03,,,,24-03-2024,,,1.9,1584000,1.5,6,154144
650099,53,,118132,6,,,285,51798678,316.12,,,,14-10-2024,,,35.7,8419000,0.9,1,128852
13092,40,,28805,4,,,222,27293618,291.78,,,,30-08-2024,,,30.5,1584000,1.1,7,130862
246081,21,,50183,3,,,368,71549183,357.13,,,,23-11-2024,,,27.3,1424000,0.7,3,143076
982585,50,,54422,6,,,76,46202895,236.09,,,,17-09-2024,,,48.5,2716000,1.5,1,53356
673653,64,,74548,6,,,158,42337573,431.19,,,,18-07-2024,,,36.3,3971000,0.8,2,137011
85917,27,,86996,3,,,314,9344470,235.09,,,,28-02-2024,,,19.1,1584000,1.5,3,194906
688356,59,,87836,3,,,174,68992216,143.74,,,,02-10-2024,,,3.3,1680000,1.5,2,104364
832405,47,,103503,3,,,195,80431489,293.54,,,,10-08-2024,,,7.3,950000,0.4,2,150219
491859,70,,88737,3,,,396,18071023,68.11,,,,18-03-2024,,,4.9,1547000,0.8,1,123823
972548,63,,92415,4,,,191,92386209,436.26,,,,21-03-2024,,,24,8419000,0.6,3,54141
517936,41,,80586,3,,,132,88522658,338.39,,,,19-08-2024,,,6.9,1424000,0.8,10,95933
513915,58,,120183,5,,,349,75849658,184.58,,,,21-03-2024,,,8.2,2325500,1.1,4,167049
110630,55,,103769,5,,,411,31204806,14.32,,,,06-10-2024,,,8,1680000,0.7,3,197892
703919,20,,90203,5,,,441,27949366,114.86,,,,30-10-2024,,,15.6,1424000,0.9,2,189003
524782,61,,59610,3,,,259,87879445,52.22,,,,14-03-2024,,,4.3,1547000,0.6,1,162767
433595,57,,89081,4,,,259,7796391,381.18,,,,15-09-2024,,,8.7,1584000,0.6,1,178414
179725,19,,39131,3,,,361,61959755,32.37,,,,18-01-2025,,,5.8,1547000,0.4,4,90073
71908,46,,138540,1,,,156,14159474,194.12,,,,24-10-2024,,,1.5,1343000,1.1,3,143953
689844,56,,81591,3,,,297,52206280,91.01,,,,29-12-2024,,,4.8,1424000,0.7,3,85729
431465,60,,51226,2,,,302,18976868,298.55,,,,28-11-2024,,,6.3,8419000,0.7,9,95062
772898,61,,120241,3,,,292,57705171,136.82,,,,12-10-2024,,,17.9,3971000,0.7,2,101522
225339,20,,98345,3,,,47,65688533,50.32,,,,24-11-2024,,,4,950000,0.4,10,99248
569581,69,,110111,5,,,239,22068572,245.51,,,,17-04-2024,,,42.4,950000,0.5,8,67100
621049,66,,139513,4,,,243,19970875,114.94,,,,04-02-2024,,,9.4,2716000,0.5,1,187502
764946,42,,132433,3,,,103,99351808,131.86,,,,07-07-2024,,,35.5,1424000,0.6,2,162929
572566,42,,117476,3,,,170,45039331,17.52,,,,03-02-2024,,,40,1584000,0.4,9,169779
606708,39,,120487,1,,,252,72047896,94.23,,,,05-03-2024,,,9.5,2716000,0.9,3,88143
148137,61,,94099,5,,,429,3204064,273.98,,,,26-07-2024,,,8.6,8419000,0.8,7,53311
579585,36,,85839,3,,,448,48808453,47.99,,,,25-03-2024,,,4.6,1547000,0.6,7,120410
124103,55,,37308,6,,,140,92998644,493.08,,,,14-06-2024,,,46.8,1424000,0.7,2,194111
170042,49,,96736,3,,,413,7313175,445.02,,,,04-07-2024,,,17.1,1680000,1.5,3,195369
322255,34,,105112,3,,,75,85096582,236.69,,,,29-11-2024,,,5.7,1547000,0.7,3,116341
644268,34,,87452,3,,,411,78797567,444.01,,,,31-05-2024,,,38.6,1584000,0.7,9,93198
849619,32,,92817,3,,,381,22660818,24.18,,,,05-05-2024,,,32.2,3971000,0.4,2,159892
102346,45,,124279,2,,,83,21294642,102.03,,,,29-12-2024,,,29.6,2716000,1.5,1,92928
757001,37,,124968,4,,,46,24374515,322.32,,,,08-02-2024,,,4.2,1547000,0.7,9,193922
153238,56,,84220,3,,,459,98755300,401.19,,,,05-05-2024,,,48.2,1584000,0.8,1,99529
933465,58,,75550,3,,,106,63370472,117.34,,,,22-01-2025,,,8.7,3971000,0.9,3,62816
864885,19,,90917,4,,,384,66944860,469.73,,,,03-03-2024,,,6.5,1584000,1.1,3,60377
423752,27,,104876,3,,,396,47199189,318.42,,,,05-11-2024,,,46.9,1424000,0.4,3,191846
241584,60,,64626,6,,,41,73510640,136.47,,,,07-02-2024,,,9.8,950000,1.5,1,116007
652500,20,,23854,5,,,299,28437254,477.31,,,,07-10-2024,,,38.3,1680000,0.6,6,69895
589191,45,,93051,5,,,368,52464452,135.27,,,,11-07-2024,,,9.5,1424000,0.7,6,124254
79725,36,,107470,3,,,205,62530955,344.54,,,,22-04-2024,,,26.3,2325500,0.9,6,182804
626996,60,,20326,6,,,295,60562714,266.39,,,,15-02-2024,,,44.7,950000,0.8,8,188042
218929,41,,24294,3,,,334,69842905,220.15,,,,17-10-2024,,,6.2,1584000,0.9,8,122786
351217,42,,125938,3,,,141,31966128,108.34,,,,22-01-2025,,,3.4,950000,0.4,9,196594
643350,46,,149932,3,,,227,22168496,295.4,,,,05-05-2024,,,8.1,1680000,1.1,2,160437
445460,44,,29979,6,,,106,67847534,211.43,,,,20-11-2024,,,4.6,3971000,0.5,10,51535
529836,22,,120741,3,,,400,6818267,330.69,,,,05-09-2024,,,8.7,1547000,0.7,5,98686
790415,70,,92831,3,,,173,24518243,289.22,,,,09-08-2024,,,27.7,1424000,0.5,6,165133
792866,21,,104073,6,,,481,3657205,497.21,,,,21-09-2024,,,2.8,2716000,0.6,2,59956
355589,65,,132452,3,,,192,5001048,163.19,,,,28-10-2024,,,42.2,3971000,0.9,4,82608
432997,41,,105899,6,,,55,42418778,361.4,,,,17-11-2024,,,1.4,3971000,0.4,2,56361
767966,47,,57400,1,,,174,21045404,263.87,,,,10-05-2024,,,35.6,8419000,0.4,3,170526
91967,32,,50058,5,,,249,8651292,11.08,,,,02-07-2024,,,44.8,1680000,0.5,2,50334
307709,59,,138331,4,,,200,17748358,12.53,,,,22-10-2024,,,41.1,8419000,1.1,1,131157
538265,37,,80543,3,,,197,54517057,416.42,,,,15-01-2025,,,29.8,2325500,0.5,9,74456
465567,19,,64439,3,,,280,80402278,311.91,,,,01-08-2024,,,10,950000,0.6,3,111312
743168,67,,74485,2,,,19,59070830,89.78,,,,02-03-2024,,,43.4,3971000,0.8,4,91800
917578,51,,62440,5,,,298,47264940,486.25,,,,03-02-2024,,,8.8,2325500,0.7,9,150942
294954,18,,90838,2,,,200,30210801,99.5,,,,16-10-2024,,,4.6,2325500,0.4,2,60367
26890,37,,23820,5,,,2,50488559,205.04,,,,16-12-2024,,,3.2,1584000,0.4,9,75195
131373,34,,44898,2,,,150,87417528,360.41,,,,18-10-2024,,,38.4,1680000,0.4,3,57949
431959,23,,140253,4,,,396,54574911,186.72,,,,09-03-2024,,,16.6,1584000,0.7,3,51295
252863,70,,132918,4,,,319,33145717,93.13,,,,14-10-2024,,,25.3,1584000,0.5,4,61457
867423,46,,101998,3,,,411,503827,308.59,,,,23-09-2024,,,28.2,1343000,1.1,1,147935
656721,63,,97573,6,,,389,36092678,358.09,,,,11-08-2024,,,21.2,1584000,0.9,2,90872
838248,21,,81423,2,,,361,76107188,112.5,,,,17-02-2024,,,9.5,1547000,0.7,2,172194
552171,51,,144449,6,,,471,60304209,202,,,,17-11-2024,,,46.2,2716000,0.7,2,153730
334316,70,,91746,5,,,61,77494215,31.39,,,,07-09-2024,,,33.8,1424000,0.9,1,151425
435769,37,,107820,6,,,163,24148228,222.69,,,,20-02-2024,,,32.6,1424000,0.8,1,154865
920526,23,,149675,4,,,136,91530768,63.14,,,,04-01-2025,,,21.3,8419000,0.8,5,169533
49274,63,,58133,3,,,53,7373444,86.66,,,,21-02-2024,,,26.8,3971000,0.5,1,119825
452323,57,,77629,5,,,42,43065029,54.87,,,,03-02-2024,,,35.1,3971000,0.9,6,52957
911042,18,,92135,4,,,72,25422569,28.79,,,,13-02-2024,,,2.4,1547000,0.9,2,57667
152670,45,,55528,3,,,144,44976892,99.56,,,,05-11-2024,,,32.1,1680000,0.9,6,180132
21981,40,,95082,3,,,259,74353504,20.49,,,,23-08-2024,,,22.4,2325500,0.9,2,141165
671802,51,,129992,5,,,143,19814366,118.67,,,,19-08-2024,,,1.7,1584000,0.7,5,175509
734140,50,,56177,4,,,381,74105420,358.15,,,,25-11-2024,,,4,950000,0.7,1,71317
67039,46,,104470,4,,,125,16223425,10.95,,,,25-09-2024,,,1.8,3971000,1.1,1,104486
779881,45,,24637,6,,,127,11014708,409.77,,,,30-10-2024,,,34.7,1680000,1.1,8,184657
972802,51,,135505,3,,,292,24443844,450.81,,,,06-08-2024,,,9.4,8419000,1.1,6,65632
221627,41,,76602,3,,,159,69865086,230.56,,,,19-11-2024,,,37.2,950000,0.7,3,71231
145280,54,,135415,5,,,395,21783366,136.38,,,,23-01-2025,,,1.6,1680000,0.9,1,127159
387827,65,,123865,1,,,318,46485722,66.16,,,,06-07-2024,,,44.7,950000,0.7,8,76360
658178,50,,70117,3,,,248,93542934,73.28,,,,09-09-2024,,,12.4,2325500,1.5,1,99893
261769,42,,46828,6,,,84,17432972,57.86,,,,05-06-2024,,,18.6,1424000,0.6,3,151036
954825,41,,32022,3,,,170,81627484,10.18,,,,28-10-2024,,,9.5,2325500,0.7,1,145824
269047,18,,39582,4,,,52,96514623,67.24,,,,02-11-2024,,,6.2,1424000,0.9,1,85280
374171,33,,89534,4,,,245,8163411,28.41,,,,26-09-2024,,,42.7,2325500,1.5,2,94563
222007,51,,104047,5,,,99,20107194,257.55,,,,21-09-2024,,,36.2,950000,0.4,2,98129
35432,48,,78127,2,,,26,55183920,420.83,,,,13-12-2024,,,35.5,2325500,0.7,2,116232
44791,47,,109027,2,,,47,52396890,71.32,,,,07-01-2025,,,10,2325500,1.5,3,194790
349592,31,,83805,3,,,339,72681599,296.69,,,,04-05-2024,,,11.9,1680000,0.9,3,80768
654241,57,,29333,4,,,298,18448914,290.88,,,,07-06-2024,,,6.5,1680000,1.1,2,170236
972292,67,,104170,5,,,469,7262581,248.81,,,,10-11-2024,,,24.3,2325500,1.1,6,63888
796910,39,,113307,5,,,259,72276784,402.76,,,,19-03-2024,,,25.7,1680000,0.8,6,107000
703081,67,,140950,1,,,362,54752352,105.43,,,,14-10-2024,,,6,8419000,0.8,2,63754
114847,38,,128794,6,,,309,80709689,64.67,,,,26-09-2024,,,27.5,1680000,0.4,2,187388
268428,43,,71744,5,,,288,30831908,117.12,,,,19-01-2025,,,9.2,8419000,0.8,1,72507
488577,25,,29209,4,,,49,58949587,238.33,,,,03-09-2024,,,3.8,2325500,0.7,8,139024
600391,58,,106195,3,,,141,75073665,228.69,,,,15-03-2024,,,46.6,1343000,0.9,2,85956
992943,40,,130941,6,,,108,37386978,50.95,,,,15-03-2024,,,36.8,2716000,0.8,2,162851
246264,56,,93331,3,,,391,42460652,466.65,,,,18-12-2024,,,1.6,3971000,0.6,8,163568
480534,50,,130697,6,,,410,4777591,171.59,,,,03-09-2024,,,6.7,1584000,0.5,3,121110
601718,37,,116043,2,,,172,23386519,29.11,,,,15-06-2024,,,31.2,1584000,1.5,1,82069
276658,18,,95291,4,,,88,51686704,485.81,,,,07-06-2024,,,4.5,1584000,1.1,2,65518
197407,19,,86846,4,,,385,20075741,460.09,,,,24-04-2024,,,1.1,2716000,0.9,10,117548
930530,46,,93254,6,,,18,70601692,135.51,,,,14-03-2024,,,6.4,1547000,0.6,4,67813
879689,54,,72186,3,,,309,92044141,76.51,,,,19-11-2024,,,14.5,1680000,0.5,10,79252
509136,28,,107055,4,,,180,51659115,133.44,,,,23-07-2024,,,4.6,950000,0.5,1,89676
191938,32,,85525,3,,,246,83487498,48.67,,,,28-07-2024,,,14.2,2716000,0.5,1,56242
915175,25,,120206,2,,,239,41964258,272.88,,,,19-05-2024,,,20.9,950000,0.8,3,184513
794024,62,,38151,3,,,97,59280229,68,,,,24-03-2024,,,48.6,1424000,0.7,2,109198
40203,61,,97259,6,,,301,8978223,59.96,,,,25-08-2024,,,7,2325500,1.5,2,123840
934784,55,,45763,2,,,79,40469948,11.95,,,,30-01-2025,,,28.5,2325500,0.6,9,53584
197221,30,,27720,3,,,414,9191175,11.22,,,,07-07-2024,,,34.8,2325500,0.5,1,157558
924497,69,,86411,4,,,347,17579632,105.14,,,,18-04-2024,,,42.5,2716000,0.4,3,153788
214065,49,,135253,6,,,14,68115046,13.73,,,,06-02-2024,,,14,1343000,0.7,1,128513
20208,38,,86291,5,,,468,1535098,362.82,,,,07-06-2024,,,3.1,950000,1.5,3,135092
468460,54,,95151,2,,,351,8726399,194.86,,,,27-03-2024,,,3.8,1547000,1.5,10,194292
547919,56,,67411,3,,,455,92933908,115.35,,,,27-01-2025,,,9.4,3971000,1.1,6,50697
368525,69,,87696,4,,,370,92799529,343.77,,,,13-12-2024,,,25.3,8419000,0.8,3,120368
416662,23,,80004,4,,,360,31648569,434.98,,,,30-09-2024,,,47.6,1343000,0.7,1,186071
523565,28,,133877,2,,,424,71472077,52.48,,,,13-07-2024,,,8.7,1584000,0.6,2,175057
459630,38,,125775,3,,,173,39824904,268.09,,,,15-08-2024,,,2.2,8419000,0.7,6,166069
589694,40,,65559,6,,,34,40164371,79.43,,,,11-05-2024,,,9.4,1343000,0.7,3,145778
641358,29,,74505,4,,,396,665938,264.95,,,,01-12-2024,,,49.4,1424000,0.7,9,125915
846669,42,,42641,4,,,372,98100737,69.98,,,,15-07-2024,,,41.8,3971000,0.4,6,109171
557946,19,,89392,5,,,96,1084554,380.46,,,,18-12-2024,,,22.8,3971000,1.1,6,97328
916174,35,,70742,3,,,185,66622258,213.1,,,,30-01-2025,,,32.8,8419000,0.5,3,128560
568359,38,,136105,3,,,487,91695501,17.19,,,,23-09-2024,,,6.6,1547000,0.4,3,148538
489360,25,,144033,4,,,332,55023228,380.2,,,,03-02-2024,,,7.1,8419000,0.9,7,130793
454544,49,,93380,5,,,410,14217655,276.02,,,,08-07-2024,,,33.4,8419000,0.8,1,139970
750243,60,,91310,4,,,90,12345572,11.71,,,,26-09-2024,,,39.2,1343000,0.5,3,121337
68837,50,,72841,4,,,99,84673282,309.83,,,,24-02-2024,,,22.5,950000,1.1,9,190087
343333,36,,87018,3,,,262,25529562,98.74,,,,15-12-2024,,,9.9,950000,0.5,3,177013
670487,55,,81893,4,,,49,27547751,435.37,,,,31-07-2024,,,4.9,1343000,1.5,3,130385
650801,32,,129227,5,,,322,91510040,26.55,,,,18-11-2024,,,11.8,950000,0.7,3,143963
102792,24,,39290,4,,,383,91110825,285.41,,,,25-12-2024,,,35.1,8419000,0.5,1,110532
556064,32,,103985,5,,,465,70325482,30.94,,,,29-09-2024,,,8.8,1343000,0.7,1,64739
897831,68,,111618,3,,,495,92058439,46.7,,,,13-03-2024,,,9.5,950000,0.8,3,127122
867159,70,,129704,5,,,237,4708290,455.15,,,,02-03-2024,,,28.4,1343000,0.9,2,180282
7925,25,,111449,4,,,463,71212258,317.07,,,,24-08-2024,,,3.8,2716000,0.8,6,129284
628102,70,,119304,6,,,174,11537950,484.59,,,,28-07-2024,,,9.1,3971000,1.1,3,73754
923470,50,,84320,5,,,55,61429764,297.28,,,,21-08-2024,,,38.4,950000,0.7,5,157146
30897,50,,116917,5,,,103,89145016,163.59,,,,17-03-2024,,,6.4,3971000,0.8,4,79531
790996,51,,63190,5,,,15,2449507,246.22,,,,06-10-2024,,,6.9,3971000,0.6,8,190600
275860,47,,59052,1,,,444,30453715,327.89,,,,19-05-2024,,,12.9,1343000,0.7,2,175299
473804,33,,107894,3,,,81,83320424,410.13,,,,28-09-2024,,,10.4,8419000,0.9,2,116773
629079,63,,96691,3,,,171,43166804,73.31,,,,26-08-2024,,,36.5,950000,0.8,2,100584
687581,68,,85314,1,,,320,27788204,427.91,,,,26-01-2025,,,6.6,1680000,0.4,1,53617
645954,63,,122793,3,,,463,50730042,390.17,,,,05-01-2025,,,1.3,1547000,0.7,9,184374
606318,48,,73308,5,,,253,71655904,156.16,,,,20-06-2024,,,46.4,2716000,0.8,1,86136
404286,55,,56736,1,,,454,9600191,357.26,,,,05-11-2024,,,28.3,2325500,0.8,1,199600
624606,18,,31113,5,,,207,15386486,56.34,,,,05-12-2024,,,5.5,2716000,1.5,1,181882
618358,55,,73163,4,,,404,20512334,266.28,,,,30-07-2024,,,36.2,2325500,0.9,2,151326
683389,55,,85834,1,,,370,21751465,455.37,,,,01-09-2024,,,42.9,1680000,0.4,3,167168
234382,49,,92865,5,,,83,54166055,443.28,,,,16-01-2025,,,25.1,1343000,1.5,3,74448
198799,36,,64242,6,,,262,87012979,290.51,,,,28-02-2024,,,28.9,2716000,0.5,2,64779
294562,39,,87617,6,,,48,99647080,22.03,,,,05-11-2024,,,3.7,950000,1.1,1,103937
246724,58,,130791,4,,,287,76457283,59.37,,,,25-02-2024,,,6.5,2325500,0.5,1,155776
455943,32,,102453,1,,,183,23416961,239.32,,,,12-12-2024,,,49,1424000,1.5,7,187180
690673,60,,93969,1,,,18,9605978,25.37,,,,16-05-2024,,,31.6,1680000,1.5,3,119356
541668,50,,82250,2,,,376,44136559,455.33,,,,12-10-2024,,,5.9,3971000,0.8,2,178441
43549,52,,91543,5,,,262,83136677,208.22,,,,26-07-2024,,,30,1547000,0.8,2,130243
614153,32,,50009,3,,,488,34665479,232.56,,,,13-06-2024,,,23.1,1424000,0.8,7,122599
84146,69,,95658,3,,,410,71294723,15.11,,,,25-02-2024,,,10.8,1547000,0.8,9,63962
900318,19,,130846,1,,,339,52201259,478.82,,,,04-01-2025,,,2.2,8419000,0.5,6,76900
481305,28,,131879,6,,,84,11485140,212.44,,,,20-08-2024,,,46,2325500,0.7,6,95991
957280,62,,40227,1,,,332,73427542,421.89,,,,11-01-2025,,,40.9,1547000,0.9,6,74974
993195,55,,98690,1,,,162,94042314,441.9,,,,15-02-2024,,,43.7,3971000,1.1,3,197196
69567,52,,25846,2,,,374,6869408,21.22,,,,03-08-2024,,,33,1547000,0.5,2,56237
643336,37,,143204,6,,,161,42321170,84.42,,,,24-11-2024,,,4,1424000,0.7,2,137647
363394,65,,35229,3,,,439,92887912,184.66,,,,03-03-2024,,,48.8,2716000,0.7,1,128031
437572,49,,141861,6,,,26,59879836,29.39,,,,06-07-2024,,,42,1680000,0.7,5,138211
947640,20,,88608,4,,,228,72320735,289.14,,,,27-02-2024,,,5.6,1584000,1.5,3,70477
319994,51,,87712,1,,,223,61450568,137.37,,,,13-02-2024,,,37.2,950000,0.5,2,74887
832094,48,,134360,5,,,383,7854417,227.45,,,,16-02-2024,,,6.7,1424000,1.5,10,177817
750305,29,,60004,4,,,108,53262760,120.28,,,,20-01-2025,,,44,2716000,0.8,8,138578
622358,67,,37564,4,,,474,24674499,16.65,,,,13-07-2024,,,48.3,1584000,0.9,2,100617
259946,57,,84325,4,,,123,51789316,165.25,,,,29-09-2024,,,33.8,1680000,0.6,9,76165
489440,57,,39827,3,,,74,52888876,51.3,,,,30-04-2024,,,7.9,2716000,1.5,7,158265
639997,37,,140168,4,,,379,38280020,344.12,,,,25-08-2024,,,8.4,8419000,0.8,2,106886
911008,41,,26416,3,,,444,88222871,440.89,,,,22-05-2024,,,9.9,1547000,0.7,9,63449
315498,20,,115325,3,,,186,88488995,282,,,,12-09-2024,,,36.2,1343000,0.8,6,196159
779049,28,,105466,3,,,76,44392683,59.04,,,,29-03-2024,,,10.5,1343000,0.6,7,67022
610344,39,,109685,3,,,10,60942139,42.35,,,,28-04-2024,,,1.3,1680000,0.7,8,196789
911946,38,,81116,5,,,438,23909433,41.47,,,,02-06-2024,,,6.4,1547000,1.1,3,151492
